Area Code,Area,Item Code,Item,Element Code,Element,Year Code,Year,Unit,Value,Flag
2,Afghanistan,1887,Dairy Products,465,Import Quantity Index (2014-2016 = 100),2004,2004,index,21,Fc
2,Afghanistan,1887,Dairy Products,465,Import Quantity Index (2014-2016 = 100),2005,2005,index,17,Fc
2,Afghanistan,1887,Dairy Products,465,Import Quantity Index (2014-2016 = 100),2006,2006,index,42,Fc
2,Afghanistan,1887,Dairy Products,465,Import Quantity Index (2014-2016 = 100),2007,2007,index,35,Fc
2,Afghanistan,1887,Dairy Products,465,Import Quantity Index (2014-2016 = 100),2008,2008,index,42,Fc
2,Afghanistan,1887,Dairy Products,465,Import Quantity Index (2014-2016 = 100),2009,2009,index,42,Fc
2,Afghanistan,1887,Dairy Products,465,Import Quantity Index (2014-2016 = 100),2010,2010,index,58,Fc
2,Afghanistan,1887,Dairy Products,465,Import Quantity Index (2014-2016 = 100),2011,2011,index,50,Fc
2,Afghanistan,1887,Dairy Products,465,Import Quantity Index (2014-2016 = 100),2012,2012,index,52,Fc
2,Afghanistan,1887,Dairy Products,465,Import Quantity Index (2014-2016 = 100),2013,2013,index,131,Fc
2,Afghanistan,1887,Dairy Products,465,Import Quantity Index (2014-2016 = 100),2014,2014,index,104,Fc
2,Afghanistan,1887,Dairy Products,465,Import Quantity Index (2014-2016 = 100),2015,2015,index,86,Fc
2,Afghanistan,1887,Dairy Products,465,Import Quantity Index (2014-2016 = 100),2016,2016,index,110,Fc
2,Afghanistan,1887,Dairy Products,465,Import Quantity Index (2014-2016 = 100),2017,2017,index,208,Fc
2,Afghanistan,1887,Dairy Products,465,Import Quantity Index (2014-2016 = 100),2018,2018,index,176,Fc
2,Afghanistan,1887,Dairy Products,465,Import Quantity Index (2014-2016 = 100),2019,2019,index,121,Fc
2,Afghanistan,1887,Dairy Products,465,Import Quantity Index (2014-2016 = 100),2020,2020,index,95,Fc
2,Afghanistan,1887,Dairy Products,492,Export Value Index (2014-2016 = 100),2009,2009,index,772,Fc
2,Afghanistan,1887,Dairy Products,492,Export Value Index (2014-2016 = 100),2010,2010,index,177,Fc
2,Afghanistan,1887,Dairy Products,492,Export Value Index (2014-2016 = 100),2011,2011,index,1067,Fc
2,Afghanistan,1887,Dairy Products,492,Export Value Index (2014-2016 = 100),2012,2012,index,266,Fc
2,Afghanistan,1887,Dairy Products,492,Export Value Index (2014-2016 = 100),2013,2013,index,266,Fc
2,Afghanistan,1887,Dairy Products,492,Export Value Index (2014-2016 = 100),2014,2014,index,59,Fc
2,Afghanistan,1887,Dairy Products,492,Export Value Index (2014-2016 = 100),2015,2015,index,133,Fc
2,Afghanistan,1887,Dairy Products,492,Export Value Index (2014-2016 = 100),2016,2016,index,108,Fc
2,Afghanistan,1887,Dairy Products,492,Export Value Index (2014-2016 = 100),2017,2017,index,295,Fc
2,Afghanistan,1887,Dairy Products,492,Export Value Index (2014-2016 = 100),2018,2018,index,310,Fc
2,Afghanistan,1887,Dairy Products,492,Export Value Index (2014-2016 = 100),2019,2019,index,379,Fc
2,Afghanistan,1887,Dairy Products,492,Export Value Index (2014-2016 = 100),2020,2020,index,10,Fc
2,Afghanistan,1887,Dairy Products,494,Export Unit/Value Index (2014-2016 = 100),2009,2009,index,200,Fc
2,Afghanistan,1887,Dairy Products,494,Export Unit/Value Index (2014-2016 = 100),2010,2010,index,233,Fc
2,Afghanistan,1887,Dairy Products,494,Export Unit/Value Index (2014-2016 = 100),2011,2011,index,243,Fc
2,Afghanistan,1887,Dairy Products,494,Export Unit/Value Index (2014-2016 = 100),2012,2012,index,227,Fc
2,Afghanistan,1887,Dairy Products,494,Export Unit/Value Index (2014-2016 = 100),2013,2013,index,227,Fc
2,Afghanistan,1887,Dairy Products,494,Export Unit/Value Index (2014-2016 = 100),2014,2014,index,112,Fc
2,Afghanistan,1887,Dairy Products,494,Export Unit/Value Index (2014-2016 = 100),2015,2015,index,65,Fc
2,Afghanistan,1887,Dairy Products,494,Export Unit/Value Index (2014-2016 = 100),2016,2016,index,123,Fc
2,Afghanistan,1887,Dairy Products,494,Export Unit/Value Index (2014-2016 = 100),2017,2017,index,219,Fc
2,Afghanistan,1887,Dairy Products,494,Export Unit/Value Index (2014-2016 = 100),2018,2018,index,241,Fc
2,Afghanistan,1887,Dairy Products,494,Export Unit/Value Index (2014-2016 = 100),2019,2019,index,259,Fc
2,Afghanistan,1887,Dairy Products,494,Export Unit/Value Index (2014-2016 = 100),2020,2020,index,168,Fc
2,Afghanistan,1887,Dairy Products,495,Export Quantity Index (2014-2016 = 100),2009,2009,index,336,Fc
2,Afghanistan,1887,Dairy Products,495,Export Quantity Index (2014-2016 = 100),2010,2010,index,66,Fc
2,Afghanistan,1887,Dairy Products,495,Export Quantity Index (2014-2016 = 100),2011,2011,index,381,Fc
2,Afghanistan,1887,Dairy Products,495,Export Quantity Index (2014-2016 = 100),2012,2012,index,102,Fc
2,Afghanistan,1887,Dairy Products,495,Export Quantity Index (2014-2016 = 100),2013,2013,index,102,Fc
2,Afghanistan,1887,Dairy Products,495,Export Quantity Index (2014-2016 = 100),2014,2014,index,46,Fc
2,Afghanistan,1887,Dairy Products,495,Export Quantity Index (2014-2016 = 100),2015,2015,index,178,Fc
2,Afghanistan,1887,Dairy Products,495,Export Quantity Index (2014-2016 = 100),2016,2016,index,76,Fc
2,Afghanistan,1887,Dairy Products,495,Export Quantity Index (2014-2016 = 100),2017,2017,index,117,Fc
2,Afghanistan,1887,Dairy Products,495,Export Quantity Index (2014-2016 = 100),2018,2018,index,112,Fc
2,Afghanistan,1887,Dairy Products,495,Export Quantity Index (2014-2016 = 100),2019,2019,index,127,Fc
2,Afghanistan,1887,Dairy Products,495,Export Quantity Index (2014-2016 = 100),2020,2020,index,5,Fc
2,Afghanistan,1782,Eggs,64,Import Value Base Period Quantity,1985,1985,1000 $,59445,Fc
2,Afghanistan,1782,Eggs,64,Import Value Base Period Quantity,1986,1986,1000 $,58124,Fc
2,Afghanistan,1782,Eggs,64,Import Value Base Period Quantity,1987,1987,1000 $,64541,Fc
2,Afghanistan,1782,Eggs,64,Import Value Base Period Quantity,1989,1989,1000 $,80182,Fc
2,Afghanistan,1782,Eggs,64,Import Value Base Period Quantity,1993,1993,1000 $,79261,Fc
2,Afghanistan,1782,Eggs,64,Import Value Base Period Quantity,2002,2002,1000 $,30610,Fc
2,Afghanistan,1782,Eggs,64,Import Value Base Period Quantity,2003,2003,1000 $,32135,Fc
2,Afghanistan,1782,Eggs,64,Import Value Base Period Quantity,2004,2004,1000 $,36907,Fc
2,Afghanistan,1782,Eggs,64,Import Value Base Period Quantity,2005,2005,1000 $,39152,Fc
2,Afghanistan,1782,Eggs,64,Import Value Base Period Quantity,2006,2006,1000 $,36884,Fc
2,Afghanistan,1782,Eggs,64,Import Value Base Period Quantity,2007,2007,1000 $,56642,Fc
2,Afghanistan,1782,Eggs,64,Import Value Base Period Quantity,2008,2008,1000 $,51178,Fc
2,Afghanistan,1782,Eggs,64,Import Value Base Period Quantity,2009,2009,1000 $,37133,Fc
2,Afghanistan,1782,Eggs,64,Import Value Base Period Quantity,2010,2010,1000 $,33600,Fc
2,Afghanistan,1782,Eggs,64,Import Value Base Period Quantity,2011,2011,1000 $,33506,Fc
2,Afghanistan,1782,Eggs,64,Import Value Base Period Quantity,2012,2012,1000 $,42768,Fc
2,Afghanistan,1782,Eggs,64,Import Value Base Period Quantity,2013,2013,1000 $,49495,Fc
2,Afghanistan,1782,Eggs,64,Import Value Base Period Quantity,2014,2014,1000 $,50242,Fc
2,Afghanistan,1782,Eggs,64,Import Value Base Period Quantity,2015,2015,1000 $,36168,Fc
2,Afghanistan,1782,Eggs,64,Import Value Base Period Quantity,2016,2016,1000 $,41493,Fc
2,Afghanistan,1782,Eggs,64,Import Value Base Period Quantity,2017,2017,1000 $,40881,Fc
2,Afghanistan,1782,Eggs,64,Import Value Base Period Quantity,2018,2018,1000 $,43474,Fc
2,Afghanistan,1782,Eggs,64,Import Value Base Period Quantity,2019,2019,1000 $,59865,Fc
2,Afghanistan,1782,Eggs,64,Import Value Base Period Quantity,2020,2020,1000 $,11344,Fc
2,Afghanistan,1782,Eggs,65,Import Value Base Period Price,1985,1985,1000 $,4,Fc
2,Afghanistan,1782,Eggs,65,Import Value Base Period Price,1986,1986,1000 $,24,Fc
2,Afghanistan,1782,Eggs,65,Import Value Base Period Price,1987,1987,1000 $,13,Fc
2,Afghanistan,1782,Eggs,65,Import Value Base Period Price,1989,1989,1000 $,307,Fc
2,Afghanistan,1782,Eggs,65,Import Value Base Period Price,1993,1993,1000 $,11,Fc
2,Afghanistan,1782,Eggs,65,Import Value Base Period Price,2002,2002,1000 $,3146,Fc
2,Afghanistan,1782,Eggs,65,Import Value Base Period Price,2003,2003,1000 $,5069,Fc
2,Afghanistan,1782,Eggs,65,Import Value Base Period Price,2004,2004,1000 $,2511,Fc
2,Afghanistan,1782,Eggs,65,Import Value Base Period Price,2005,2005,1000 $,1244,Fc
2,Afghanistan,1782,Eggs,65,Import Value Base Period Price,2006,2006,1000 $,6122,Fc
2,Afghanistan,1782,Eggs,65,Import Value Base Period Price,2007,2007,1000 $,10864,Fc
2,Afghanistan,1782,Eggs,65,Import Value Base Period Price,2008,2008,1000 $,15471,Fc
2,Afghanistan,1782,Eggs,65,Import Value Base Period Price,2009,2009,1000 $,14397,Fc
2,Afghanistan,1782,Eggs,65,Import Value Base Period Price,2010,2010,1000 $,11325,Fc
2,Afghanistan,1782,Eggs,65,Import Value Base Period Price,2011,2011,1000 $,18508,Fc
2,Afghanistan,1782,Eggs,65,Import Value Base Period Price,2012,2012,1000 $,12011,Fc
2,Afghanistan,1782,Eggs,65,Import Value Base Period Price,2013,2013,1000 $,25766,Fc
2,Afghanistan,1782,Eggs,65,Import Value Base Period Price,2014,2014,1000 $,41188,Fc
2,Afghanistan,1782,Eggs,65,Import Value Base Period Price,2015,2015,1000 $,43313,Fc
2,Afghanistan,1782,Eggs,65,Import Value Base Period Price,2016,2016,1000 $,43029,Fc
2,Afghanistan,1782,Eggs,65,Import Value Base Period Price,2017,2017,1000 $,45999,Fc
2,Afghanistan,1782,Eggs,65,Import Value Base Period Price,2018,2018,1000 $,39705,Fc
2,Afghanistan,1782,Eggs,65,Import Value Base Period Price,2019,2019,1000 $,13617,Fc
2,Afghanistan,1782,Eggs,65,Import Value Base Period Price,2020,2020,1000 $,95981,Fc
2,Afghanistan,1782,Eggs,94,Export Value Base Quantity,2016,2016,1000 $,6,Fc
2,Afghanistan,1782,Eggs,95,Export Value Base Price,2016,2016,1000 $,6,Fc
2,Afghanistan,1782,Eggs,462,Import Value Index (2014-2016 = 100),1985,1985,index,0,Fc
2,Afghanistan,1782,Eggs,462,Import Value Index (2014-2016 = 100),1986,1986,index,0,Fc
2,Afghanistan,1782,Eggs,462,Import Value Index (2014-2016 = 100),1987,1987,index,0,Fc
2,Afghanistan,1782,Eggs,462,Import Value Index (2014-2016 = 100),1989,1989,index,1,Fc
2,Afghanistan,1782,Eggs,462,Import Value Index (2014-2016 = 100),1993,1993,index,0,Fc
2,Afghanistan,1782,Eggs,462,Import Value Index (2014-2016 = 100),2002,2002,index,5,Fc
2,Afghanistan,1782,Eggs,462,Import Value Index (2014-2016 = 100),2003,2003,index,9,Fc
2,Afghanistan,1782,Eggs,462,Import Value Index (2014-2016 = 100),2004,2004,index,5,Fc
2,Afghanistan,1782,Eggs,462,Import Value Index (2014-2016 = 100),2005,2005,index,3,Fc
2,Afghanistan,1782,Eggs,462,Import Value Index (2014-2016 = 100),2006,2006,index,12,Fc
2,Afghanistan,1782,Eggs,462,Import Value Index (2014-2016 = 100),2007,2007,index,34,Fc
2,Afghanistan,1782,Eggs,462,Import Value Index (2014-2016 = 100),2008,2008,index,44,Fc
2,Afghanistan,1782,Eggs,462,Import Value Index (2014-2016 = 100),2009,2009,index,30,Fc
2,Afghanistan,1782,Eggs,462,Import Value Index (2014-2016 = 100),2010,2010,index,21,Fc
2,Afghanistan,1782,Eggs,462,Import Value Index (2014-2016 = 100),2011,2011,index,34,Fc
2,Afghanistan,1782,Eggs,462,Import Value Index (2014-2016 = 100),2012,2012,index,28,Fc
2,Afghanistan,1782,Eggs,462,Import Value Index (2014-2016 = 100),2013,2013,index,71,Fc
2,Afghanistan,1782,Eggs,462,Import Value Index (2014-2016 = 100),2014,2014,index,115,Fc
2,Afghanistan,1782,Eggs,462,Import Value Index (2014-2016 = 100),2015,2015,index,87,Fc
2,Afghanistan,1782,Eggs,462,Import Value Index (2014-2016 = 100),2016,2016,index,99,Fc
2,Afghanistan,1782,Eggs,462,Import Value Index (2014-2016 = 100),2017,2017,index,104,Fc
2,Afghanistan,1782,Eggs,462,Import Value Index (2014-2016 = 100),2018,2018,index,96,Fc
2,Afghanistan,1782,Eggs,462,Import Value Index (2014-2016 = 100),2019,2019,index,45,Fc
2,Afghanistan,1782,Eggs,462,Import Value Index (2014-2016 = 100),2020,2020,index,60,Fc
2,Afghanistan,1782,Eggs,464,Import Unit/Value Index (2014-2016 = 100),1985,1985,index,139,Fc
2,Afghanistan,1782,Eggs,464,Import Unit/Value Index (2014-2016 = 100),1986,1986,index,136,Fc
2,Afghanistan,1782,Eggs,464,Import Unit/Value Index (2014-2016 = 100),1987,1987,index,151,Fc
2,Afghanistan,1782,Eggs,464,Import Unit/Value Index (2014-2016 = 100),1989,1989,index,188,Fc
2,Afghanistan,1782,Eggs,464,Import Unit/Value Index (2014-2016 = 100),1993,1993,index,186,Fc
2,Afghanistan,1782,Eggs,464,Import Unit/Value Index (2014-2016 = 100),2002,2002,index,72,Fc
2,Afghanistan,1782,Eggs,464,Import Unit/Value Index (2014-2016 = 100),2003,2003,index,75,Fc
2,Afghanistan,1782,Eggs,464,Import Unit/Value Index (2014-2016 = 100),2004,2004,index,87,Fc
2,Afghanistan,1782,Eggs,464,Import Unit/Value Index (2014-2016 = 100),2005,2005,index,92,Fc
2,Afghanistan,1782,Eggs,464,Import Unit/Value Index (2014-2016 = 100),2006,2006,index,87,Fc
2,Afghanistan,1782,Eggs,464,Import Unit/Value Index (2014-2016 = 100),2007,2007,index,133,Fc
2,Afghanistan,1782,Eggs,464,Import Unit/Value Index (2014-2016 = 100),2008,2008,index,120,Fc
2,Afghanistan,1782,Eggs,464,Import Unit/Value Index (2014-2016 = 100),2009,2009,index,87,Fc
2,Afghanistan,1782,Eggs,464,Import Unit/Value Index (2014-2016 = 100),2010,2010,index,79,Fc
2,Afghanistan,1782,Eggs,464,Import Unit/Value Index (2014-2016 = 100),2011,2011,index,79,Fc
2,Afghanistan,1782,Eggs,464,Import Unit/Value Index (2014-2016 = 100),2012,2012,index,100,Fc
2,Afghanistan,1782,Eggs,464,Import Unit/Value Index (2014-2016 = 100),2013,2013,index,116,Fc
2,Afghanistan,1782,Eggs,464,Import Unit/Value Index (2014-2016 = 100),2014,2014,index,118,Fc
2,Afghanistan,1782,Eggs,464,Import Unit/Value Index (2014-2016 = 100),2015,2015,index,85,Fc
2,Afghanistan,1782,Eggs,464,Import Unit/Value Index (2014-2016 = 100),2016,2016,index,97,Fc
2,Afghanistan,1782,Eggs,464,Import Unit/Value Index (2014-2016 = 100),2017,2017,index,96,Fc
2,Afghanistan,1782,Eggs,464,Import Unit/Value Index (2014-2016 = 100),2018,2018,index,102,Fc
2,Afghanistan,1782,Eggs,464,Import Unit/Value Index (2014-2016 = 100),2019,2019,index,140,Fc
2,Afghanistan,1782,Eggs,464,Import Unit/Value Index (2014-2016 = 100),2020,2020,index,27,Fc
2,Afghanistan,1782,Eggs,465,Import Quantity Index (2014-2016 = 100),1985,1985,index,0,Fc
2,Afghanistan,1782,Eggs,465,Import Quantity Index (2014-2016 = 100),1986,1986,index,0,Fc
2,Afghanistan,1782,Eggs,465,Import Quantity Index (2014-2016 = 100),1987,1987,index,0,Fc
2,Afghanistan,1782,Eggs,465,Import Quantity Index (2014-2016 = 100),1989,1989,index,1,Fc
2,Afghanistan,1782,Eggs,465,Import Quantity Index (2014-2016 = 100),1993,1993,index,0,Fc
2,Afghanistan,1782,Eggs,465,Import Quantity Index (2014-2016 = 100),2002,2002,index,7,Fc
2,Afghanistan,1782,Eggs,465,Import Quantity Index (2014-2016 = 100),2003,2003,index,12,Fc
2,Afghanistan,1782,Eggs,465,Import Quantity Index (2014-2016 = 100),2004,2004,index,6,Fc
2,Afghanistan,1782,Eggs,465,Import Quantity Index (2014-2016 = 100),2005,2005,index,3,Fc
2,Afghanistan,1782,Eggs,465,Import Quantity Index (2014-2016 = 100),2006,2006,index,14,Fc
2,Afghanistan,1782,Eggs,465,Import Quantity Index (2014-2016 = 100),2007,2007,index,26,Fc
2,Afghanistan,1782,Eggs,465,Import Quantity Index (2014-2016 = 100),2008,2008,index,36,Fc
2,Afghanistan,1782,Eggs,465,Import Quantity Index (2014-2016 = 100),2009,2009,index,34,Fc
2,Afghanistan,1782,Eggs,465,Import Quantity Index (2014-2016 = 100),2010,2010,index,27,Fc
2,Afghanistan,1782,Eggs,465,Import Quantity Index (2014-2016 = 100),2011,2011,index,44,Fc
2,Afghanistan,1782,Eggs,465,Import Quantity Index (2014-2016 = 100),2012,2012,index,28,Fc
2,Afghanistan,1782,Eggs,465,Import Quantity Index (2014-2016 = 100),2013,2013,index,61,Fc
2,Afghanistan,1782,Eggs,465,Import Quantity Index (2014-2016 = 100),2014,2014,index,97,Fc
2,Afghanistan,1782,Eggs,465,Import Quantity Index (2014-2016 = 100),2015,2015,index,102,Fc
2,Afghanistan,1782,Eggs,465,Import Quantity Index (2014-2016 = 100),2016,2016,index,101,Fc
2,Afghanistan,1782,Eggs,465,Import Quantity Index (2014-2016 = 100),2017,2017,index,108,Fc
2,Afghanistan,1782,Eggs,465,Import Quantity Index (2014-2016 = 100),2018,2018,index,93,Fc
2,Afghanistan,1782,Eggs,465,Import Quantity Index (2014-2016 = 100),2019,2019,index,32,Fc
2,Afghanistan,1782,Eggs,465,Import Quantity Index (2014-2016 = 100),2020,2020,index,226,Fc
2,Afghanistan,1782,Eggs,492,Export Value Index (2014-2016 = 100),2016,2016,index,100,Fc
2,Afghanistan,1782,Eggs,492,Export Value Index (2014-2016 = 100),2020,2020,index,33,Fc
2,Afghanistan,1782,Eggs,494,Export Unit/Value Index (2014-2016 = 100),2016,2016,index,100,Fc
2,Afghanistan,1782,Eggs,495,Export Quantity Index (2014-2016 = 100),2016,2016,index,100,Fc
